loja,data,temperatura,combustivel,desconto_1,desconto_2,desconto_3,desconto_4,desconto_5,desemprego,feriado,distancia_competidores,clientes
25,10-07,10.455555555555556,,,,,,,0.07082,nao,,82
39,10-07,,,,,,,,0.07716,nao,,581
21,10-07,22.022222222222222,,,,,,,0.07441,nao,,131
38,10-07,21.355555555555554,,,,,,,0.12890000000000001,nao,,599
32,10-07,,3.498,,,,,,0.08513,nao,,730
11,10-07,24.983333333333334,,,,,,,0.07197,nao,,933
35,10-07,13.838888888888887,3.583,,,,,,0.08744999999999999,nao,,984
6,10-07,23.388888888888886,,,,,,,0.06551,nao,,305
34,10-07,,,,,,,,0.10148,nao,,915
26,10-14,12.17222222222222,,,,,,,0.07597999999999999,nao,,371
11,10-14,,,,,,,,0.07197,nao,,857
4,10-14,17.63888888888889,3.283,,,,,,0.05143,nao,,853
20,10-14,16.966666666666665,3.541,,,,,,0.07082,nao,,384
33,10-14,,3.698,,,,,,0.0801,nao,,908
15,10-14,16.27777777777778,3.744,,,,,,0.07866,nao,,445
40,10-14,12.166666666666666,,,,,,,0.044199999999999996,nao,,425
37,10-14,23.42222222222222,3.274,,,,,,0.07716,nao,,161
21,10-14,,3.274,,,,,,0.07441,nao,,178
9,10-14,19.59444444444444,,,,,,,0.060540000000000004,nao,,629
7,10-14,,3.491,,,,,,0.08513,nao,,708
17,10-14,8.716666666666665,,,,,,,0.06617,nao,,895
41,10-14,8.572222222222223,3.491,,,,,,0.06759,nao,,490
44,10-14,10.966666666666669,,,,,,,0.06078,nao,,327
2,10-14,22.03888888888889,3.274,,,,,,0.07441,nao,,598
38,10-14,,,,,,,,0.12890000000000001,nao,,289
30,10-14,20.99444444444445,,,,,,,0.07441,nao,,593
34,10-14,12.622222222222222,3.283,,,,,,0.10148,nao,,664
24,10-14,15.672222222222224,,,,,,,0.08454,nao,,573
5,10-14,22.422222222222224,3.274,,,,,,0.063,nao,,573
8,10-14,16.522222222222226,3.274,,,,,,0.06123,nao,,354
35,10-14,18.211111111111112,3.541,,,,,,0.08744999999999999,nao,,28
25,10-14,14.972222222222221,3.541,,,,,,0.07082,nao,,954
29,10-14,17.016666666666666,,,,,,,0.09356999999999999,nao,,43
16,10-14,4.427777777777777,,,,,,,0.06232,nao,,681
18,10-14,,3.583,,,,,,0.08471000000000001,nao,,423
12,10-14,19.616666666666667,3.805,,,,,,0.12890000000000001,nao,,598
10,10-14,21.261111111111106,3.698,,,,,,0.07873999999999999,nao,,177
39,10-14,23.216666666666672,3.274,,,,,,0.07716,nao,,529
3,10-14,,,,,,,,0.07197,nao,,610
45,10-14,17.677777777777777,3.541,,,,,,0.08523,nao,,966
27,10-14,,3.744,,,,,,0.07905999999999999,nao,,494
31,10-14,20.99444444444445,,,,,,,0.07441,nao,,198
19,10-14,,,,,,,,0.07866,nao,,610
22,10-14,17.016666666666666,,,,,,,0.07706,nao,,577
42,10-14,21.261111111111106,3.698,,,,,,0.07873999999999999,nao,,842
43,10-14,20.05,,,,,,,0.10148,nao,,853
13,10-14,10.966666666666669,3.567,,,,,,0.06392,nao,,517
36,10-14,23.42222222222222,3.234,,,,,,0.07716,nao,,514
1,10-14,22.077777777777776,,,,,,,0.07866,nao,,22
23,10-14,13.77222222222222,3.583,,,,,,0.044199999999999996,nao,,112
6,10-14,,,,,,,,0.06551,nao,,57
14,10-14,17.677777777777777,3.541,,,,,,0.08523,nao,,66
32,10-14,10.083333333333334,3.491,,,,,,0.08513,nao,,842
28,10-14,,,,,,,,0.12890000000000001,nao,,98
38,10-21,,,,,,,,0.12890000000000001,nao,,144
24,10-21,13.666666666666666,3.757,,,,,,0.08454,nao,,880
18,10-21,13.238888888888887,,,,,,,0.08471000000000001,nao,,435
5,10-21,19.388888888888893,,,,,,,0.063,nao,,637
25,10-21,,3.57,,,,,,0.07082,nao,,679
8,10-21,,3.353,,,,,,0.06123,nao,,86
45,10-21,15.333333333333334,3.57,,,,,,0.08523,nao,,588
6,10-21,,,,,,,,0.06551,nao,,344
27,10-21,15.344444444444443,3.757,,,,,,0.07905999999999999,nao,,936
9,10-21,18.588888888888885,,,,,,,0.060540000000000004,nao,,294
35,10-21,15.344444444444443,,,,,,,0.08744999999999999,nao,,956
11,10-21,,,,,,,,0.07197,nao,,571
29,10-21,,,,,,,,0.09356999999999999,nao,,650
42,10-21,,3.842,,,,,,0.07873999999999999,nao,,611
32,10-21,9.372222222222222,3.548,,,,,,0.08513,nao,,704
14,10-21,15.333333333333334,3.57,,,,,,0.08523,nao,,243
41,10-21,7.566666666666666,3.548,,,,,,0.06759,nao,,831
34,10-21,,3.361,,,,,,0.10148,nao,,561
30,10-21,,,,,,,,0.07441,nao,,960
22,10-21,,3.618,,,,,,0.07706,nao,,32
16,10-21,8.32777777777778,3.548,,,,,,0.06232,nao,,391
39,10-21,19.805555555555557,,,,,,,0.07716,nao,,277
21,10-21,,3.353,,,,,,0.07441,nao,,532
3,10-21,20.572222222222223,,,,,,,0.07197,nao,,154
12,10-21,22.805555555555557,3.842,,,,,,0.12890000000000001,nao,,383
10,10-21,25.505555555555553,3.842,,,,,,0.07873999999999999,nao,,68
1,10-21,17.616666666666667,3.353,,,,,,0.07866,nao,,878
19,10-21,,3.757,,,,,,0.07866,nao,,884
28,10-21,22.805555555555557,3.842,,,,,,0.12890000000000001,nao,,214
36,10-21,,,,,,,,0.07716,nao,,655
26,10-21,,3.618,,,,,,0.07597999999999999,nao,,376
37,10-21,19.938888888888886,3.353,,,,,,0.07716,nao,,744
4,10-21,,,,,,,,0.05143,nao,,213
23,10-21,,3.618,,,,,,0.044199999999999996,nao,,79
33,10-21,27.633333333333333,3.842,,,,,,0.0801,nao,,726
13,10-21,12.588888888888887,3.579,,,,,,0.06392,nao,,628
7,10-21,,3.548,,,,,,0.08513,nao,,604
15,10-21,10.927777777777779,3.757,,,,,,0.07866,nao,,782
17,10-21,,3.579,,,,,,0.06617,nao,,923
31,10-21,18.42222222222222,,,,,,,0.07441,nao,,381
40,10-21,,3.618,,,,,,0.044199999999999996,nao,,680
44,10-21,12.588888888888887,3.579,,,,,,0.06078,nao,,58
2,10-21,18.072222222222223,,,,,,,0.07441,nao,,796
20,10-21,,,,,,,,0.07082,nao,,26
43,10-21,,3.353,,,,,,0.10148,nao,,881
33,10-28,24.850000000000005,3.843,,,,,,0.0801,nao,,447
26,10-28,,3.604,,,,,,0.07597999999999999,nao,,66
40,10-28,5.605555555555558,,,,,,,0.044199999999999996,nao,,921
28,10-28,19.67222222222222,3.727,,,,,,0.12890000000000001,nao,,760
41,10-28,,,,,,,,0.06759,nao,,254
32,10-28,5.977777777777777,3.55,,,,,,0.08513,nao,,899
42,10-28,,,,,,,,0.07873999999999999,nao,,968
34,10-28,12.533333333333335,3.362,,,,,,0.10148,nao,,44
43,10-28,19.34444444444444,3.372,,,,,,0.10148,nao,,97
30,10-28,18.588888888888885,3.372,,,,,,0.07441,nao,,554
39,10-28,21.694444444444443,,,,,,,0.07716,nao,,227
29,10-28,9.616666666666667,3.604,,,,,,0.09356999999999999,nao,,774
36,10-28,21.83888888888889,,,,,,,0.07716,nao,,679
37,10-28,21.83888888888889,,,,,,,0.07716,nao,,436
35,10-28,11.005555555555556,3.569,,,,,,0.08744999999999999,nao,,791
44,10-28,8.56111111111111,3.567,,,,,,0.06078,nao,,601
27,10-28,11.005555555555556,3.757,,,,,,0.07905999999999999,nao,,379
31,10-28,18.588888888888885,3.372,,,,,,0.07441,nao,,178
45,10-28,10.988888888888889,,,,,,,0.08523,nao,,427
25,10-28,,,,,,,,0.07082,nao,,915
38,10-28,,3.727,,,,,,0.12890000000000001,nao,,709
24,10-28,8.88888888888889,3.757,,,,,,0.08454,nao,,307
23,10-28,5.872222222222223,,,,,,,0.044199999999999996,nao,,779
4,10-28,,3.362,,,,,,0.05143,nao,,504
12,10-28,19.67222222222222,3.727,,,,,,0.12890000000000001,nao,,268
2,10-28,,3.372,,,,,,0.07441,nao,,586
10,10-28,22.661111111111115,,,,,,,0.07873999999999999,nao,,8
13,10-28,8.56111111111111,3.567,,,,,,0.06392,nao,,920
18,10-28,7.561111111111111,3.604,,,,,,0.08471000000000001,nao,,508
7,10-28,-1.7666666666666666,3.55,,,,,,0.08513,nao,,476
3,10-28,,3.372,,,,,,0.07197,nao,,297
8,10-28,,,,,,,,0.06123,nao,,164
15,10-28,,3.757,,,,,,0.07866,nao,,485
17,10-28,,3.567,,,,,,0.06617,nao,,597
5,10-28,20.705555555555552,3.372,,,,,,0.063,nao,,72
1,10-28,19.205555555555552,3.372,,,,,,0.07866,nao,,567
20,10-28,9.644444444444444,3.569,,,,,,0.07082,nao,,905
16,10-28,,3.55,,,,,,0.06232,nao,,559
22,10-28,9.616666666666667,3.604,,,,,,0.07706,nao,,911
11,10-28,,3.372,,,,,,0.07197,nao,,944
19,10-28,,3.757,,,,,,0.07866,nao,,238
21,10-28,,,,,,,,0.07441,nao,,104
9,10-28,,3.372,,,,,,0.060540000000000004,nao,,210
6,10-28,20.83888888888889,3.372,,,,,,0.06551,nao,,554
14,10-28,,,,,,,,0.08523,nao,,828
31,11-04,13.338888888888887,3.332,,,,,,0.07441,nao,,468
36,11-04,14.983333333333333,3.287,,,,,,0.07716,nao,,454
35,11-04,,,,,,,,0.08744999999999999,nao,,268
15,11-04,,,,,,,,0.07866,nao,,386
11,11-04,16.183333333333334,3.332,,,,,,0.07197,nao,,775
34,11-04,8.91111111111111,3.322,,,,,,0.10148,nao,,848
45,11-04,6.622222222222224,3.551,,,,,,0.08523,nao,,387
9,11-04,12.47777777777778,,,,,,,0.060540000000000004,nao,,877
33,11-04,,3.828,,,,,,0.0801,nao,,259
10,11-04,20.316666666666663,3.828,,,,,,0.07873999999999999,nao,,283
32,11-04,3.305555555555557,3.527,,,,,,0.08513,nao,,626
29,11-04,,3.586,,,,,,0.09356999999999999,nao,,875
17,11-04,3.066666666666668,3.538,,,,,,0.06617,nao,,40
13,11-04,,,,,,,,0.06392,nao,,486
20,11-04,6.600000000000001,,,,,,,0.07082,nao,,929
14,11-04,,,,,,,,0.08523,nao,,220
26,11-04,,3.586,,,,,,0.07597999999999999,nao,,129
6,11-04,14.744444444444444,3.332,,,,,,0.06551,nao,,520
24,11-04,,,,,,,,0.08454,nao,,613
12,11-04,,,,,,,,0.12890000000000001,nao,,928
27,11-04,6.9222222222222225,3.738,,,,,,0.07905999999999999,nao,,892
18,11-04,3.494444444444444,,,,,,,0.08471000000000001,nao,,688
41,11-04,1.6888888888888884,,,,,,,0.06759,nao,,619
38,11-04,,,,,,,,0.12890000000000001,nao,,613
16,11-04,,3.527,,,,,,0.06232,nao,,260
28,11-04,15.42777777777778,3.828,,,,,,0.12890000000000001,nao,,990
37,11-04,,,,,,,,0.07716,nao,,966
23,11-04,3.988888888888889,3.586,,,,,,0.044199999999999996,nao,,366
2,11-04,13.072222222222223,3.332,,,,,,0.07441,nao,,758
39,11-04,14.466666666666665,3.332,,,,,,0.07716,nao,,787
25,11-04,,3.551,,,,,,0.07082,nao,,544
44,11-04,,,,,,,,0.06078,nao,,649
43,11-04,,,,,,,,0.10148,nao,,524
7,11-04,,3.527,,,,,,0.08513,nao,,907
19,11-04,7.205555555555555,,,,,,,0.07866,nao,,814
4,11-04,9.922222222222222,,,,,,,0.05143,nao,,887
5,11-04,,,,,,,,0.063,nao,,16
3,11-04,15.172222222222224,,,,,,,0.07197,nao,,129
21,11-04,13.338888888888887,,,,,,,0.07441,nao,,575
22,11-04,,,,,,,,0.07706,nao,,109
42,11-04,20.316666666666663,,,,,,,0.07873999999999999,nao,,887
1,11-04,,,,,,,,0.07866,nao,,533
40,11-04,1.8888888888888882,3.586,,,,,,0.044199999999999996,nao,,670
30,11-04,13.338888888888887,,,,,,,0.07441,nao,,269
8,11-04,9.822222222222223,,,,,,,0.06123,nao,,162
39,11-11,,,8894.84,10678.05,342.83,2414.95,10590.23,0.07716,nao,12199.0,260
6,11-11,16.29444444444444,,12590.41,2173.66,123.2,3108.55,5416.96,0.06551,nao,24764.0,924
7,11-11,-6.927777777777777,3.505,3307.6,1431.65,143.06,1330.31,1680.9,0.08513,nao,9934.0,102
37,11-11,17.5,3.297,8.62,56.53,117.92,,796.28,0.07716,nao,4221.0,506
19,11-11,,,27064.58,16590.75,502.96,8568.62,6349.89,0.07866,nao,52779.0,735
43,11-11,10.699999999999998,3.297,179.25,944.52,3.06,,2836.25,0.10148,nao,2522.0,571
13,11-11,0.9999999999999984,3.513,31400.97,30876.79,645.07,4407.38,7740.27,0.06392,nao,60062.0,247
10,11-11,,,13444.17,14909.99,752.18,4320.22,5896.3,0.07873999999999999,nao,25992.0,640
2,11-11,15.18333333333333,,10797.64,20445.0,443.32,4754.07,4787.16,0.07441,nao,21808.0,795
44,11-11,,3.513,48.84,224.31,4.29,,778.47,0.06078,nao,4319.0,837
36,11-11,,3.254,65.32,519.25,,,1334.56,0.07716,nao,3796.0,537
27,11-11,,,10710.56,44021.61,475.3,4235.07,4920.65,0.07905999999999999,nao,21500.0,131
3,11-11,16.5,3.297,8787.59,2006.62,200.01,570.57,1005.33,0.07197,nao,21570.0,353
22,11-11,8.777777777777777,3.57,12691.27,16756.86,435.92,3159.94,6275.41,0.07706,nao,24107.0,196
40,11-11,4.861111111111111,,10215.77,4613.06,191.71,3200.57,4230.85,0.044199999999999996,nao,21201.0,793
9,11-11,,3.297,3235.06,1645.11,63.15,1580.98,2209.21,0.060540000000000004,nao,9261.0,916
5,11-11,15.950000000000001,,2971.48,1943.2,60.03,757.33,1040.96,0.063,nao,9902.0,930
25,11-11,7.116666666666668,,7642.65,8851.65,196.09,3286.86,3287.36,0.07082,nao,16998.0,666
23,11-11,,3.57,9157.72,9619.31,286.88,3834.44,3543.37,0.044199999999999996,nao,19772.0,382
33,11-11,14.86111111111111,3.677,105.63,126.28,5.06,,27754.23,0.0801,nao,22543.0,645
41,11-11,,,17118.58,14927.3,309.49,8187.22,4925.08,0.06759,nao,34312.0,227
4,11-11,8.399999999999999,,12851.52,16658.47,430.13,5630.01,9213.39,0.05143,nao,21490.0,701
34,11-11,,3.286,10860.98,6524.97,65.95,4082.99,4814.43,0.10148,nao,21908.0,476
30,11-11,15.444444444444445,3.297,42.28,276.94,14.54,,3508.88,0.07441,nao,1576.0,477
42,11-11,12.933333333333334,3.677,25.73,274.85,14.74,,2885.55,0.07873999999999999,nao,2166.0,265
18,11-11,7.605555555555554,3.57,15992.53,14793.25,213.79,2921.6,3231.9,0.08471000000000001,nao,33753.0,372
28,11-11,,,22860.64,12223.82,343.77,20834.37,9895.33,0.12890000000000001,nao,40826.0,486
11,11-11,,,9134.39,10126.19,473.38,2206.22,6338.3,0.07197,nao,16930.0,434
38,11-11,9.31111111111111,,149.19,691.41,6.05,,1571.53,0.12890000000000001,nao,3727.0,646
16,11-11,,3.505,5042.4,2193.04,200.11,3309.98,2743.18,0.06232,nao,12342.0,211
35,11-11,9.827777777777776,3.53,22242.79,13392.67,1134.49,2951.74,5421.27,0.08744999999999999,nao,44064.0,572
1,11-11,15.061111111111112,,10382.9,6115.67,215.07,2406.62,6551.42,0.07866,nao,19214.0,940
24,11-11,8.211111111111112,3.719,9391.17,20595.49,686.11,5950.16,6034.65,0.08454,nao,17748.0,377
12,11-11,,3.824,18049.87,7939.68,234.64,10463.07,5588.33,0.12890000000000001,nao,35511.0,395
14,11-11,8.694444444444445,,11376.03,22505.23,1079.89,2679.33,4257.94,0.08523,nao,23494.0,450
26,11-11,4.488888888888888,3.57,7174.09,6889.46,292.44,1581.44,2399.33,0.07597999999999999,nao,16949.0,943
45,11-11,,,23052.25,5449.62,189.24,3355.69,3864.6,0.08523,nao,47240.0,364
21,11-11,15.444444444444445,3.297,5522.33,7898.33,11.1,2489.99,7562.52,0.07441,nao,8482.0,876
17,11-11,-2.438888888888889,,3935.0,4172.99,225.67,2515.61,3009.79,0.06617,nao,9860.0,457
20,11-11,8.483333333333336,,34348.14,11652.84,549.25,9606.11,5472.37,0.07082,nao,68224.0,725
32,11-11,,3.505,21104.84,7842.47,47.56,3908.03,4246.86,0.08513,nao,42963.0,728
15,11-11,,3.719,9727.57,4267.72,617.98,1236.64,2067.74,0.07866,nao,22387.0,226
31,11-11,15.444444444444445,,25879.08,8716.86,163.33,3983.24,7898.07,0.07441,nao,48860.0,982
29,11-11,,3.57,8394.65,7331.95,200.28,1292.58,2786.42,0.09356999999999999,nao,19003.0,131
8,11-11,10.311111111111112,3.297,4971.01,4538.18,541.05,1407.72,3846.73,0.06123,nao,11095.0,588
8,11-18,,,6839.45,114.32,166.32,868.79,4442.66,0.06123,nao,14236.0,476
4,11-18,,3.294,4539.94,840.56,372.9,613.96,5358.13,0.05143,nao,8722.0,798
37,11-18,,,32.17,5.51,,,1502.49,0.07716,nao,3562.0,986
14,11-18,10.744444444444447,,16308.11,749.9,273.72,2331.53,9347.0,0.08523,nao,28269.0,277
33,11-18,,3.669,86.59,6.0,,,3220.86,0.0801,nao,1952.0,156
18,11-18,8.822222222222223,3.571,5223.35,1781.71,182.6,1170.74,4346.68,0.08471000000000001,nao,11100.0,760
24,11-18,8.983333333333334,,9025.52,794.02,198.98,2629.75,5364.55,0.08454,nao,17686.0,218
27,11-18,10.78888888888889,,32812.24,5487.82,143.88,567.08,14703.26,0.07905999999999999,nao,55921.0,190
13,11-18,4.8055555555555545,3.489,11003.75,1090.92,89.88,1201.3,10231.67,0.06392,nao,16776.0,417
28,11-18,,3.813,6772.46,1654.68,86.01,1068.35,9835.85,0.12890000000000001,nao,8709.0,981
38,11-18,12.333333333333336,,27.61,8.22,1.32,,2034.39,0.12890000000000001,nao,3021.0,675
32,11-18,5.894444444444444,,4971.23,662.96,48.08,556.43,6452.61,0.08513,nao,8490.0,692
6,11-18,,3.308,4649.8,304.36,205.38,687.88,7949.26,0.06551,nao,6350.0,546
19,11-18,9.005555555555556,,10100.14,1785.29,92.36,978.96,7776.94,0.07866,nao,17423.0,41
45,11-18,10.744444444444447,,4240.34,132.96,111.71,270.14,7073.0,0.08523,nao,6408.0,307
29,11-18,10.344444444444443,,7021.01,967.62,15.97,392.25,5793.48,0.09356999999999999,nao,13249.0,943
9,11-18,14.88888888888889,,3648.4,2.63,21.12,1639.62,3623.62,0.060540000000000004,nao,8673.0,338
15,11-18,8.072222222222223,3.717,3668.4,615.27,49.57,946.2,4393.97,0.07866,nao,7943.0,314
35,11-18,,,23654.62,110.12,103.34,951.51,1618.6,0.08744999999999999,nao,50691.0,75
11,11-18,,,10941.05,222.94,263.1,404.05,8885.3,0.07197,nao,17997.0,953
5,11-18,17.96111111111111,,952.21,116.11,95.01,295.13,4368.45,0.063,nao,2536.0,279
42,11-18,14.983333333333333,,2544.26,12.31,2.02,,3385.15,0.07873999999999999,nao,6703.0,176
30,11-18,,3.308,679.88,97.38,,38.35,1143.98,0.07441,nao,5216.0,896
23,11-18,,,3761.33,206.48,140.88,529.68,5284.63,0.044199999999999996,nao,7238.0,662
34,11-18,7.777777777777778,,4673.94,1014.27,132.18,799.24,5734.11,0.10148,nao,8614.0,273
41,11-18,2.577777777777778,3.479,2513.13,581.97,69.52,194.54,6131.09,0.06759,nao,3895.0,837
31,11-18,16.61111111111111,,6756.03,591.76,71.38,462.18,12533.58,0.07441,nao,5978.0,620
25,11-18,8.005555555555553,,6165.27,168.82,94.85,267.01,3687.92,0.07082,nao,13643.0,651
16,11-18,,,2089.46,154.21,3.55,830.6,4425.07,0.06232,nao,4754.0,862
21,11-18,,3.308,8864.34,545.17,58.71,747.43,4961.44,0.07441,nao,17767.0,783
1,11-18,16.805555555555557,,6074.12,254.39,51.98,427.39,5988.57,0.07866,nao,11160.0,859
17,11-18,0.5166666666666665,3.489,6004.88,247.29,32.39,653.49,4391.01,0.06617,nao,12619.0,931
26,11-18,,3.571,5590.39,226.18,61.08,345.45,4332.53,0.07597999999999999,nao,11848.0,289
20,11-18,,3.53,4817.96,1673.96,658.55,1043.37,6545.16,0.07082,nao,8091.0,724
22,11-18,10.344444444444443,3.571,16544.63,659.84,88.86,747.89,6846.81,0.07706,nao,31242.0,893
3,11-18,,3.308,1383.53,23.27,19.95,865.09,2926.05,0.07197,nao,4841.0,272
40,11-18,5.472222222222223,,1100.08,973.56,31.81,523.23,4424.36,0.044199999999999996,nao,2776.0,930
12,11-18,,,5957.36,343.22,84.93,2390.67,12934.62,0.12890000000000001,nao,3980.0,66
7,11-18,,,3221.47,1229.96,7.35,494.15,3947.57,0.08513,nao,7495.0,483
10,11-18,,,3886.23,708.7,115.18,695.54,9141.32,0.07873999999999999,nao,3631.0,936
39,11-18,18.93888888888889,3.308,3378.96,215.22,162.51,486.32,6941.94,0.07716,nao,4816.0,248
2,11-18,16.67222222222222,,6490.92,1217.76,152.12,873.82,7656.42,0.07441,nao,10325.0,156
36,11-18,19.044444444444444,,5.64,19.82,,,578.02,0.07716,nao,4433.0,47
44,11-18,4.8055555555555545,,861.43,,,,940.29,0.06078,nao,5783.0,935
43,11-18,14.305555555555555,,32.13,3.37,2.56,,1004.04,0.10148,nao,4060.0,454
